# x
1.000000000000000000e+00 4.652400016784667969e-01
1.000000000000000000e+00 4.705899953842163086e-01
1.000000000000000000e+00 4.759399890899658203e-01
1.000000000000000000e+00 4.812799990177154541e-01
1.000000000000000000e+00 4.866299927234649658e-01
1.000000000000000000e+00 4.919799864292144775e-01
1.000000000000000000e+00 4.973300099372863770e-01
1.000000000000000000e+00 5.026699900627136230e-01
1.000000000000000000e+00 5.080199837684631348e-01
1.000000000000000000e+00 5.133699774742126465e-01
1.000000000000000000e+00 5.187199711799621582e-01
1.000000000000000000e+00 5.240600109100341797e-01
1.000000000000000000e+00 5.294100046157836914e-01
1.000000000000000000e+00 5.347599983215332031e-01
1.000000000000000000e+00 5.401099920272827148e-01
1.000000000000000000e+00 5.454499721527099609e-01
1.000000000000000000e+00 5.508000254631042480e-01
1.000000000000000000e+00 5.561500191688537598e-01
1.000000000000000000e+00 5.615000128746032715e-01
1.000000000000000000e+00 5.668399930000305176e-01
1.000000000000000000e+00 5.721899867057800293e-01
1.000000000000000000e+00 5.775399804115295410e-01
1.000000000000000000e+00 5.828899741172790527e-01
1.000000000000000000e+00 5.882400274276733398e-01
1.000000000000000000e+00 5.935800075531005859e-01
1.000000000000000000e+00 5.989300012588500977e-01
1.000000000000000000e+00 6.042799949645996094e-01
1.000000000000000000e+00 6.096299886703491211e-01
1.000000000000000000e+00 6.149700284004211426e-01
1.000000000000000000e+00 6.203200221061706543e-01
1.000000000000000000e+00 6.256700158119201660e-01
1.000000000000000000e+00 6.310200095176696777e-01
1.000000000000000000e+00 6.363599896430969238e-01
1.000000000000000000e+00 6.417099833488464355e-01
1.000000000000000000e+00 6.470599770545959473e-01
1.000000000000000000e+00 6.524099707603454590e-01
1.000000000000000000e+00 6.577500104904174805e-01
1.000000000000000000e+00 6.631000041961669922e-01
1.000000000000000000e+00 6.684499979019165039e-01
1.000000000000000000e+00 6.737999916076660156e-01
1.000000000000000000e+00 6.791399717330932617e-01
1.000000000000000000e+00 6.844900250434875488e-01
1.000000000000000000e+00 6.898400187492370605e-01
1.000000000000000000e+00 6.951900124549865723e-01
1.000000000000000000e+00 7.005299925804138184e-01
1.000000000000000000e+00 7.058799862861633301e-01
1.000000000000000000e+00 7.112299799919128418e-01
1.000000000000000000e+00 7.165799736976623535e-01
1.000000000000000000e+00 7.219300270080566406e-01
1.000000000000000000e+00 7.272700071334838867e-01
1.000000000000000000e+00 7.326200008392333984e-01
1.000000000000000000e+00 7.379699945449829102e-01
1.000000000000000000e+00 7.433199882507324219e-01
1.000000000000000000e+00 7.486600279808044434e-01
1.000000000000000000e+00 7.540100216865539551e-01
1.000000000000000000e+00 7.593600153923034668e-01
1.000000000000000000e+00 7.647100090980529785e-01
1.000000000000000000e+00 7.700499892234802246e-01
1.000000000000000000e+00 7.753999829292297363e-01
1.000000000000000000e+00 7.807499766349792480e-01
1.000000000000000000e+00 7.860999703407287598e-01
1.000000000000000000e+00 7.914400100708007812e-01
1.000000000000000000e+00 7.967900037765502930e-01
1.000000000000000000e+00 8.021399974822998047e-01
1.000000000000000000e+00 8.074899911880493164e-01
1.000000000000000000e+00 8.128299713134765625e-01
1.000000000000000000e+00 8.181800246238708496e-01
1.000000000000000000e+00 8.235300183296203613e-01
1.000000000000000000e+00 8.288800120353698730e-01
1.000000000000000000e+00 8.342199921607971191e-01
1.000000000000000000e+00 8.395699858665466309e-01
1.000000000000000000e+00 8.449199795722961426e-01
1.000000000000000000e+00 8.502699732780456543e-01
1.000000000000000000e+00 8.556100130081176758e-01
1.000000000000000000e+00 8.609600067138671875e-01
1.000000000000000000e+00 8.663100004196166992e-01
1.000000000000000000e+00 8.716599941253662109e-01
1.000000000000000000e+00 8.770099878311157227e-01
1.000000000000000000e+00 8.823500275611877441e-01
1.000000000000000000e+00 8.877000212669372559e-01
1.000000000000000000e+00 8.930500149726867676e-01
1.000000000000000000e+00 8.984000086784362793e-01
1.000000000000000000e+00 9.037399888038635254e-01
1.000000000000000000e+00 9.090899825096130371e-01
1.000000000000000000e+00 9.144399762153625488e-01
1.000000000000000000e+00 9.197900295257568359e-01
1.000000000000000000e+00 9.251300096511840820e-01
1.000000000000000000e+00 9.304800033569335938e-01
1.000000000000000000e+00 9.358299970626831055e-01
1.000000000000000000e+00 9.411799907684326172e-01
1.000000000000000000e+00 9.465199708938598633e-01
1.000000000000000000e+00 9.518700242042541504e-01
1.000000000000000000e+00 9.572200179100036621e-01
1.000000000000000000e+00 9.625700116157531738e-01
1.000000000000000000e+00 9.679099917411804199e-01
1.000000000000000000e+00 9.732599854469299316e-01
1.000000000000000000e+00 9.786099791526794434e-01
1.000000000000000000e+00 9.839599728584289551e-01
1.000000000000000000e+00 9.893000125885009766e-01
1.000000000000000000e+00 9.946500062942504883e-01
1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 2.812500000000000000e-01
1.000000000000000000e+00 4.375000000000000000e-01
1.000000000000000000e+00 7.500000000000000000e-01
1.000000000000000000e+00 1.250000000000000000e-01
1.000000000000000000e+00 1.875000000000000000e-01
1.000000000000000000e+00 8.750000000000000000e-01
1.000000000000000000e+00 7.812500000000000000e-01
1.000000000000000000e+00 5.625000000000000000e-01
1.000000000000000000e+00 2.500000000000000000e-01
1.000000000000000000e+00 3.125000000000000000e-02
1.000000000000000000e+00 3.125000000000000000e-01
5.000000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.286000132560729980e-01 0.000000000000000000e+00
8.571000099182128906e-01 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.286000132560729980e-01 0.000000000000000000e+00
8.571000099182128906e-01 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.350000225007534027e-03
4.286000132560729980e-01 5.350000225007534027e-03
8.571000099182128906e-01 5.350000225007534027e-03
1.000000000000000000e+00 5.350000225007534027e-03
0.000000000000000000e+00 1.070000045001506805e-02
4.286000132560729980e-01 1.070000045001506805e-02
8.571000099182128906e-01 1.070000045001506805e-02
1.000000000000000000e+00 1.070000045001506805e-02
0.000000000000000000e+00 1.603999920189380646e-02
4.286000132560729980e-01 1.603999920189380646e-02
8.571000099182128906e-01 1.603999920189380646e-02
1.000000000000000000e+00 1.603999920189380646e-02
0.000000000000000000e+00 2.139000035822391510e-02
4.286000132560729980e-01 2.139000035822391510e-02
8.571000099182128906e-01 2.139000035822391510e-02
1.000000000000000000e+00 2.139000035822391510e-02
0.000000000000000000e+00 2.673999965190887451e-02
4.286000132560729980e-01 2.673999965190887451e-02
8.571000099182128906e-01 2.673999965190887451e-02
1.000000000000000000e+00 2.673999965190887451e-02
0.000000000000000000e+00 3.209000080823898315e-02
4.286000132560729980e-01 3.209000080823898315e-02
8.571000099182128906e-01 3.209000080823898315e-02
1.000000000000000000e+00 3.209000080823898315e-02
0.000000000000000000e+00 3.742999956011772156e-02
4.286000132560729980e-01 3.742999956011772156e-02
8.571000099182128906e-01 3.742999956011772156e-02
1.000000000000000000e+00 3.742999956011772156e-02
0.000000000000000000e+00 4.278000071644783020e-02
4.286000132560729980e-01 4.278000071644783020e-02
8.571000099182128906e-01 4.278000071644783020e-02
1.000000000000000000e+00 4.278000071644783020e-02
0.000000000000000000e+00 4.812999814748764038e-02
4.286000132560729980e-01 4.812999814748764038e-02
8.571000099182128906e-01 4.812999814748764038e-02
1.000000000000000000e+00 4.812999814748764038e-02
0.000000000000000000e+00 5.347999930381774902e-02
4.286000132560729980e-01 5.347999930381774902e-02
8.571000099182128906e-01 5.347999930381774902e-02
1.000000000000000000e+00 5.347999930381774902e-02
0.000000000000000000e+00 5.882000178098678589e-02
4.286000132560729980e-01 5.882000178098678589e-02
8.571000099182128906e-01 5.882000178098678589e-02
1.000000000000000000e+00 5.882000178098678589e-02
0.000000000000000000e+00 6.417000293731689453e-02
4.286000132560729980e-01 6.417000293731689453e-02
8.571000099182128906e-01 6.417000293731689453e-02
1.000000000000000000e+00 6.417000293731689453e-02
0.000000000000000000e+00 6.951999664306640625e-02
4.286000132560729980e-01 6.951999664306640625e-02
8.571000099182128906e-01 6.951999664306640625e-02
1.000000000000000000e+00 6.951999664306640625e-02
0.000000000000000000e+00 7.486999779939651489e-02
4.286000132560729980e-01 7.486999779939651489e-02
8.571000099182128906e-01 7.486999779939651489e-02
1.000000000000000000e+00 7.486999779939651489e-02
0.000000000000000000e+00 8.021000027656555176e-02
4.286000132560729980e-01 8.021000027656555176e-02
8.571000099182128906e-01 8.021000027656555176e-02
1.000000000000000000e+00 8.021000027656555176e-02
0.000000000000000000e+00 8.556000143289566040e-02
4.286000132560729980e-01 8.556000143289566040e-02
8.571000099182128906e-01 8.556000143289566040e-02
1.000000000000000000e+00 8.556000143289566040e-02
0.000000000000000000e+00 9.091000258922576904e-02
4.286000132560729980e-01 9.091000258922576904e-02
8.571000099182128906e-01 9.091000258922576904e-02
1.000000000000000000e+00 9.091000258922576904e-02
0.000000000000000000e+00 9.625999629497528076e-02
4.286000132560729980e-01 9.625999629497528076e-02
8.571000099182128906e-01 9.625999629497528076e-02
1.000000000000000000e+00 9.625999629497528076e-02
0.000000000000000000e+00 1.015999987721443176e-01
4.286000132560729980e-01 1.015999987721443176e-01
8.571000099182128906e-01 1.015999987721443176e-01
1.000000000000000000e+00 1.015999987721443176e-01
0.000000000000000000e+00 1.069499999284744263e-01
4.286000132560729980e-01 1.069499999284744263e-01
8.571000099182128906e-01 1.069499999284744263e-01
1.000000000000000000e+00 1.069499999284744263e-01
0.000000000000000000e+00 1.123000010848045349e-01
4.286000132560729980e-01 1.123000010848045349e-01
8.571000099182128906e-01 1.123000010848045349e-01
1.000000000000000000e+00 1.123000010848045349e-01
0.000000000000000000e+00 1.176500022411346436e-01
4.286000132560729980e-01 1.176500022411346436e-01
8.571000099182128906e-01 1.176500022411346436e-01
1.000000000000000000e+00 1.176500022411346436e-01
0.000000000000000000e+00 1.229899972677230835e-01
4.286000132560729980e-01 1.229899972677230835e-01
8.571000099182128906e-01 1.229899972677230835e-01
1.000000000000000000e+00 1.229899972677230835e-01
0.000000000000000000e+00 1.283400058746337891e-01
4.286000132560729980e-01 1.283400058746337891e-01
8.571000099182128906e-01 1.283400058746337891e-01
1.000000000000000000e+00 1.283400058746337891e-01
0.000000000000000000e+00 1.336899995803833008e-01
4.286000132560729980e-01 1.336899995803833008e-01
8.571000099182128906e-01 1.336899995803833008e-01
1.000000000000000000e+00 1.336899995803833008e-01
0.000000000000000000e+00 1.390399932861328125e-01
4.286000132560729980e-01 1.390399932861328125e-01
8.571000099182128906e-01 1.390399932861328125e-01
1.000000000000000000e+00 1.390399932861328125e-01
0.000000000000000000e+00 1.443900018930435181e-01
4.286000132560729980e-01 1.443900018930435181e-01
8.571000099182128906e-01 1.443900018930435181e-01
1.000000000000000000e+00 1.443900018930435181e-01
0.000000000000000000e+00 1.497299969196319580e-01
4.286000132560729980e-01 1.497299969196319580e-01
8.571000099182128906e-01 1.497299969196319580e-01
1.000000000000000000e+00 1.497299969196319580e-01
0.000000000000000000e+00 1.550800055265426636e-01
4.286000132560729980e-01 1.550800055265426636e-01
8.571000099182128906e-01 1.550800055265426636e-01
1.000000000000000000e+00 1.550800055265426636e-01
0.000000000000000000e+00 1.604299992322921753e-01
4.286000132560729980e-01 1.604299992322921753e-01
8.571000099182128906e-01 1.604299992322921753e-01
1.000000000000000000e+00 1.604299992322921753e-01
0.000000000000000000e+00 1.657799929380416870e-01
4.286000132560729980e-01 1.657799929380416870e-01
8.571000099182128906e-01 1.657799929380416870e-01
1.000000000000000000e+00 1.657799929380416870e-01
0.000000000000000000e+00 1.711200028657913208e-01
4.286000132560729980e-01 1.711200028657913208e-01
8.571000099182128906e-01 1.711200028657913208e-01
1.000000000000000000e+00 1.711200028657913208e-01
0.000000000000000000e+00 1.764699965715408325e-01
4.286000132560729980e-01 1.764699965715408325e-01
8.571000099182128906e-01 1.764699965715408325e-01
1.000000000000000000e+00 1.764699965715408325e-01
0.000000000000000000e+00 1.818200051784515381e-01
4.286000132560729980e-01 1.818200051784515381e-01
8.571000099182128906e-01 1.818200051784515381e-01
1.000000000000000000e+00 1.818200051784515381e-01
0.000000000000000000e+00 1.871699988842010498e-01
4.286000132560729980e-01 1.871699988842010498e-01
8.571000099182128906e-01 1.871699988842010498e-01
1.000000000000000000e+00 1.871699988842010498e-01
0.000000000000000000e+00 1.925099939107894897e-01
4.286000132560729980e-01 1.925099939107894897e-01
8.571000099182128906e-01 1.925099939107894897e-01
1.000000000000000000e+00 1.925099939107894897e-01
0.000000000000000000e+00 1.978600025177001953e-01
4.286000132560729980e-01 1.978600025177001953e-01
8.571000099182128906e-01 1.978600025177001953e-01
1.000000000000000000e+00 1.978600025177001953e-01
0.000000000000000000e+00 2.032099962234497070e-01
4.286000132560729980e-01 2.032099962234497070e-01
8.571000099182128906e-01 2.032099962234497070e-01
1.000000000000000000e+00 2.032099962234497070e-01
0.000000000000000000e+00 2.085600048303604126e-01
4.286000132560729980e-01 2.085600048303604126e-01
8.571000099182128906e-01 2.085600048303604126e-01
1.000000000000000000e+00 2.085600048303604126e-01
0.000000000000000000e+00 2.138999998569488525e-01
4.286000132560729980e-01 2.138999998569488525e-01
8.571000099182128906e-01 2.138999998569488525e-01
1.000000000000000000e+00 2.138999998569488525e-01
0.000000000000000000e+00 2.192499935626983643e-01
4.286000132560729980e-01 2.192499935626983643e-01
8.571000099182128906e-01 2.192499935626983643e-01
1.000000000000000000e+00 2.192499935626983643e-01
0.000000000000000000e+00 2.246000021696090698e-01
4.286000132560729980e-01 2.246000021696090698e-01
8.571000099182128906e-01 2.246000021696090698e-01
1.000000000000000000e+00 2.246000021696090698e-01
0.000000000000000000e+00 2.299499958753585815e-01
